id	name	sellPriceCopper
3545	Black Leather D02 Bracers	1
3550	Targ's Head	0
3551	Muckrake's Head	0
3552	Glommus's Head	0
3553	Mug'thol's Head	0
3554	Crown of Will	0
3555	Robe of Solomon	1032
3556	Dread Mage Hat	1285
3558	Fen Keeper Robe	1044
3559	Night Watch Gauntlets	473
3560	Mantle of Honor	2102
3561	Resilient Poncho	895
3562	Belt of Vindication	823
3563	Seafarer's Pantaloons	557
3564	Shipment of Iron	0
3565	Beerstained Gloves	280
3566	Raptorbane Armor	2023
3567	Dwarven Fishing Pole	922
3569	Vicar's Robe	1262
3570	Bonegrinding Pestle	839
3571	Trogg Beater	2118
3572	Daryl's Shortsword	972
3573	Hunting Quiver	212
3574	Hunting Ammo Sack	212
3575	Iron Bar	200
3576	Tin Bar	35
3577	Gold Bar	600
3578	Harvester's Pants	339
3581	Serrated Knife	1046
3582	Acidproof Cloak	474
3583	Weathered Belt	57
3585	Camouflaged Tunic	953
3586	Logsplitter	1034
3587	Embroidered Belt	2862
3588	Embroidered Bracers	2873
3589	Heavy Weave Belt	115
3590	Heavy Weave Bracers	115
3591	Padded Belt	419
3592	Padded Bracers	420
3593	Russet Belt	1095
3594	Russet Bracers	1099
3595	Tattered Cloth Belt	4
3596	Tattered Cloth Bracers	4
3597	Thick Cloth Belt	216
3598	Thick Cloth Bracers	217
3599	Thin Cloth Belt	4
3600	Thin Cloth Bracers	4
3601	Syndicate Missive	0
3602	Knitted Belt	29
3603	Knitted Bracers	29
3604	Bandolier of the Night Watch	500
3605	Quiver of the Night Watch	500
3606	Woven Belt	29
3607	Woven Bracers	29
3608	Plans: Mighty Iron Hammer	500
3609	Plans: Copper Chain Vest	25
3610	Plans: Gemmed Copper Gauntlets	50
3611	Plans: Green Iron Boots	500
3612	Plans: Green Iron Gauntlets	500
3613	Valdred's Hands	0
3614	Yowler's Paw	0
3615	Kurzen's Head	0
3616	Mind's Eye	0
3617	Pendant of Shadow	0
3618	Gobbler's Head	0
3619	Snellig's Snuffbox	0
3620	Lillith's Remains	0
3621	Ivar's Head	0
3622	Essence of Nightlash	0
3623	Thule's Head	0
3625	Nek'rosh's Head	0
3626	Head of Baron Vardus	0
3627	Fang of Vagash	0
3628	Hand of Dextren Ward	0
3629	Mistmantle Family Ring	0
3630	Head of Targorr	0
3631	Bellygrub's Tusk	0
3632	Fangore's Paw	0
3633	Head of Gath'Ilzogg	0
3634	Head of Grimson	0
3635	Maggot Eye's Paw	0
3636	Scale of Old Murk-Eye	0
3637	Head of VanCleef	0
3638	Sarltooth's Talon	0
3639	Ear of Balgaras	0
3640	Head of Deepfury	0
3641	Journeyman's Bracers	15
3642	Ancestral Bracers	22
3643	Spellbinder Bracers	71
3644	Barbaric Cloth Bracers	47
3645	Seer's Cuffs	189
3647	Bright Bracers	433
3649	Tribal Buckler	115
3650	Battle Shield	68
3651	Veteran Shield	435
3652	Hunting Buckler	364
3653	Ceremonial Buckler	438
3654	Brackwater Shield	366
3655	Burnished Shield	1022
3656	Lambent Scale Shield	2116
3657	Hillsbrad Town Registry	0
3658	Recovered Tome	0
3659	Worn Leather Book	0
3660	Tomes of Alterac	0
3661	Handcrafted Staff	9
3662	Crocolisk Steak	25
3663	Murloc Fin Soup	125
3664	Crocolisk Gumbo	100
3665	Curiously Tasty Omelet	150
3666	Gooey Spider Cake	100
3667	Tender Crocolisk Meat	25
3668	Assassin's Contract	0
3669	Gelatinous Goo	195
3670	Large Slimy Bone	70
3671	Lifeless Skull	201
3672	Head of Nagaz	0
3673	Broken Arrow	45
3674	Decomposed Boot	95
3676	Slimy Ichor	106
3678	Recipe: Crocolisk Steak	100
3679	Recipe: Blood Sausage	100
3680	Recipe: Murloc Fin Soup	400
3681	Recipe: Crocolisk Gumbo	400
3682	Recipe: Curiously Tasty Omelet	400
3683	Recipe: Gooey Spider Cake	400
3684	Perenolde Tiara	0
3685	Raptor Egg	71
3688	Bloodstone Oval	0
3689	Bloodstone Marble	0
3690	Bloodstone Shard	0
3691	Bloodstone Wedge	0
3692	Hillsbrad Human Skull	0
3693	Humbert's Sword	0
3701	Darthalia's Sealed Commendation	0
3702	Bear Gall Bladder	498
3703	Southshore Stout	36
3704	Rusted Iron Key	0
3706	Ensorcelled Parchment	0
3707	Nagaz Parchment	0
3708	Helcular's Rod	0
3710	Rod of Helcular	0
3711	Belamoore's Research Journal	0
3712	Turtle Meat	87
3713	Soothing Spices	40
3714	Worn Stone Token	0
3715	Bracers of Earth Binding	0
3716	Murloc Head	0
3717	Sack of Murloc Heads	0
3718	Foreboding Plans	0
3719	Hillman's Cloak	1027
3720	Yeti Fur	0
3721	Farren's Report	0
3722	Familiar Hide	213
3723	Familiar Fang	68
3724	Familiar Claw	81
3725	Familiar Horn	166
3726	Big Bear Steak	125
3727	Hot Lion Chops	125
3728	Tasty Lion Steak	300
3729	Soothing Turtle Bisque	300
3730	Big Bear Meat	45
3731	Lion Meat	55
3732	Hooded Cowl	801
3733	Orcish War Chain	1269
3734	Recipe: Big Bear Steak	400
3735	Recipe: Hot Lion Chops	450
3736	Recipe: Tasty Lion Steak	500
3737	Recipe: Soothing Turtle Bisque	550
3738	Brewing Rod	3439
3739	Skull Ring	1250
3740	Decapitating Sword	2452
3741	Stomping Boots	922
3742	Bow of Plunder	2862
3743	Sentry Buckler	2451
3744	Bloodstone Pendant	0
3745	Rune of Opening	0
3747	Meditative Sash	1092
3748	Feline Mantle	1304
3749	High Apothecary Cloak	1320
3750	Ribbed Breastplate	2209
3751	Mercenary Leggings	2661
3752	Grunt Vest	745
3753	Shepherd's Girdle	1635
3754	Shepherd's Gloves	1492
3755	Fish Gutter	5447
3758	Crusader Belt	1817
3759	Insulated Sage Gloves	1216
3760	Band of the Undercity	1500
3761	Deadskull Shield	3306
3763	Lunar Buckler	6761
3764	Mantis Boots	3181
3765	Brigand's Pauldrons	4811
3766	Gryphon Feather Quill	30
3767	Fine Parchment	23
3769	Broken Wand	13
3770	Mutton Chop	25
3771	Wild Hog Shank	50
3772	Conjured Spring Water	0
3775	Crippling Poison	13
3776	Crippling Poison II	175
3777	Lethargy Root	10
3778	Taut Compound Bow	1541
3779	Hefty War Axe	2835
3780	Long-barreled Musket	1877
3781	Broad Claymore	3125
3782	Large War Club	3451
3783	Light Scimitar	3048
3784	Metal Stave	4208
3785	Keen Axe	3650
3786	Shiny Dirk	3957
3787	Stone Club	4289
3792	Interlaced Belt	521
3793	Interlaced Boots	648
3794	Interlaced Bracers	774
3795	Interlaced Cloak	981
3796	Interlaced Gloves	493
3797	Interlaced Pants	1692
3798	Interlaced Shoulderpads	902
3799	Interlaced Vest	1460
3800	Hardened Leather Belt	1068
3801	Hardened Leather Boots	1031
3802	Hardened Leather Bracers	627
3803	Hardened Cloak	1086
3804	Hardened Leather Gloves	765
3805	Hardened Leather Pants	1049
3806	Hardened Leather Shoulderpads	1271
3807	Hardened Leather Tunic	1162
3808	Double Mail Belt	770
3809	Double Mail Boots	962
3810	Double Mail Bracers	1145
3811	Double-stitched Cloak	1064
3812	Double Mail Gloves	971
3813	Double Mail Pants	1772
3814	Double Mail Shoulderpads	1891
3815	Double Mail Vest	1475
3816	Reflective Heater	2102
3817	Reinforced Buckler	1585
3818	Fadeleaf	125
3819	Wintersbite	100
3820	Stranglekelp	100
3821	Goldthorn	150
3822	Runic Darkblade	6481
3823	Lesser Invisibility Potion	100
3824	Shadow Oil	150
3825	Elixir of Fortitude	110
3826	Mighty Troll's Blood Potion	105
3827	Mana Potion	120
3828	Elixir of Detect Lesser Invisibility	150
3829	Frost Oil	150
3830	Recipe: Elixir of Fortitude	500
3831	Recipe: Mighty Troll's Blood Potion	550
3832	Recipe: Elixir of Detect Lesser Invisibility	550
3833	Adept's Cloak	24
3834	Sturdy Cloth Trousers	32
3835	Green Iron Bracers	1106
3836	Green Iron Helm	3053
3837	Golden Scale Coif	4405
3838	Shadowmaw Claw	0
3839	Pristine Tigress Fang	0
3840	Green Iron Shoulders	2571
3841	Golden Scale Shoulders	3106
3842	Green Iron Leggings	2906
3843	Golden Scale Leggings	3882
3844	Green Iron Hauberk	5658
3845	Golden Scale Cuirass	6558
3846	Polished Steel Boots	3937
3847	Golden Scale Boots	4977
3848	Big Bronze Knife	1426
3849	Hardened Iron Shortsword	5468
3850	Jade Serpentblade	7304
3851	Solid Iron Maul	6258
3852	Golden Iron Destroyer	8360
3853	Moonsteel Broadsword	10153
3854	Frost Tiger Blade	14120
3855	Massive Iron Axe	11248
3856	Shadow Crescent Axe	14221
3857	Coal	125
3858	Mithril Ore	250
3859	Steel Bar	60
3860	Mithril Bar	400
3861	Blacksteel Bar	125
3862	Aged Gorilla Sinew	0
3863	Jungle Stalker Feather	0
3864	Citrine	800
3866	Plans: Jade Serpentblade	1000
3867	Plans: Golden Iron Destroyer	950
3868	Plans: Frost Tiger Blade	1250
3869	Plans: Shadow Crescent Axe	1250
3870	Plans: Green Iron Shoulders	750
3871	Plans: Golden Scale Shoulders	850
3872	Plans: Golden Scale Leggings	800
3873	Plans: Golden Scale Cuirass	1100
3874	Plans: Polished Steel Boots	1100
3875	Plans: Golden Scale Boots	1250
3876	Fang of Bhag'thera	0
3877	Talon of Tethis	0
3879	Paw of Sin'Dall	0
3880	Head of Bangalash	0
3882	Buzzard Feather	13
3889	Russet Hat	1584
3890	Studded Hat	2040
3891	Augmented Chain Helm	2456
3892	Embroidered Hat	4388
3893	Reinforced Leather Cap	5504
3894	Brigandine Helm	5997
3897	Dizzy's Eye	0
3898	Library Scrip	0
3899	Legends of the Gurubashi, Volume 3	25
3900	Pupellyverbos Port	0
3901	Bloodscalp Tusk	0
3902	Staff of Nobles	1317
3904	Gan'zulah's Head	0
3905	Nezzliok's Head	0
3906	Balia'mah Trophy	0
3907	Ziata'jai Trophy	0
3908	Zul'Mamwe Trophy	0
3909	Broken Armor of Ana'thek	0
3910	Snuff	0
3911	Pulsing Blue Shard	0
3912	Soul Gem	0
3913	Filled Soul Gem	0
3914	Journeyman's Backpack	6250
3915	Bloody Bone Necklace	0
3916	Split Bone Necklace	0
3917	Singing Blue Crystal	0
3918	Singing Crystal Shard	0
3919	Mistvale Giblets	0
3920	Bloodsail Charts	0
3921	Bloodsail Orders	0
3922	Shaky's Payment	0
3923	Water Elemental Bracers	0
3924	Maury's Clubbed Foot	0
3925	Jon-Jon's Golden Spyglass	0
3926	Chucky's Huge Ring	0
3927	Fine Aged Cheddar	150
3928	Superior Healing Potion	250
3929	Maury's Loot	0
3930	Maury's Key	0
3931	Poisoned Spider Fang	185
3932	Smotts' Chest	0
3935	Smotts' Cutlass	0
3936	Crochet Belt	985
3937	Crochet Boots	2018
3938	Crochet Bracers	1189
3939	Crochet Cloak	2256
3940	Crochet Gloves	1630
3941	Crochet Pants	2598
3942	Crochet Shoulderpads	2636
3943	Crochet Vest	2244
3944	Twill Belt	2277
3945	Twill Boots	3852
3946	Twill Bracers	2431
3947	Twill Cloak	3258
3948	Twill Gloves	3092
3949	Twill Pants	6517
3950	Twill Shoulderpads	4157
3951	Twill Vest	5897
3952	Mesh Belt	5109
3953	Mesh Boots	6327
3954	Mesh Bracers	4133
3955	Mesh Cloak	5375
3956	Mesh Gloves	3776
3957	Mesh Pants	9216
3958	Mesh Mantle	7649
3959	Mesh Armor	8843
3960	Bag of Water Elemental Bracers	0
3961	Thick Leather Belt	1503
3962	Thick Leather Boots	3079
3963	Thick Leather Bracers	1402
3964	Thick Cloak	2127
3965	Thick Leather Gloves	2221
3966	Thick Leather Pants	2625
3967	Thick Leather Shoulderpads	2903
3968	Thick Leather Tunic	3331
3969	Smooth Leather Belt	3256
3970	Smooth Leather Boots	4296
3971	Smooth Leather Bracers	3811
3972	Smooth Cloak	3891
3973	Smooth Leather Gloves	3657
3974	Smooth Leather Pants	5486
3975	Smooth Leather Shoulderpads	3896
3976	Smooth Leather Armor	6978
3977	Strapped Belt	4738
3978	Strapped Boots	9560
3979	Strapped Bracers	5802
3980	Strapped Cloak	6844
3981	Strapped Gloves	6137
3982	Strapped Pants	11175
3983	Strapped Shoulderpads	8010
3984	Strapped Armor	10209
3985	Monogrammed Sash	0
3986	Protective Pavise	5332
3987	Deflecting Tower	6837
3988	Plate Wall Shield	12924
3989	Blocking Targe	3154
3990	Crested Buckler	8237
3991	Plated Buckler	15134
3992	Laminated Scale Belt	3082
3993	Laminated Scale Boots	4940
3994	Laminated Scale Bracers	4404
3995	Laminated Scale Cloak	6284
3996	Laminated Scale Gloves	4659
3997	Laminated Scale Pants	7929
3998	Laminated Scale Shoulderpads	5656
3999	Laminated Scale Armor	7109
4000	Overlinked Chain Belt	1797
4001	Overlinked Chain Boots	3170
4002	Overlinked Chain Bracers	2463
4003	Overlinked Chain Cloak	4090
4004	Overlinked Chain Gloves	2357
4005	Overlinked Chain Pants	3477
4006	Overlinked Chain Shoulderpads	2434
4007	Overlinked Chain Armor	3696
4008	Sterling Chain Belt	5494
4009	Sterling Chain Boots	9161
4010	Sterling Chain Bracers	6409
4011	Sterling Chain Cloak	10687
4012	Sterling Chain Gloves	6781
4013	Sterling Chain Pants	11759
4014	Sterling Chain Shoulderpads	11349
4015	Sterling Chain Armor	10747
4016	Zanzil's Mixture	0
4017	Sharp Shortsword	6910
4018	Whetted Claymore	6372
4019	Heavy Flint Axe	8336
4020	Splintering Battle Axe	11189
4021	Blunting Mace	7198
4022	Crushing Maul	12059
4023	Fine Pointed Dagger	6215
4024	Heavy War Staff	9821
4025	Balanced Long Bow	5070
4026	Sentinel Musket	4362
4027	Catelyn's Blade	0
4028	Bundle of Akiris Reeds	0
4029	Akiris Reed	0
4034	Stone of the Tides	0
4035	Silver-thread Robe	1988
4036	Silver-thread Cuffs	681
4037	Silver-thread Pants	1821
4038	Nightsky Robe	3562
4039	Nightsky Cowl	2215
4040	Nightsky Gloves	1347
4041	Aurora Cowl	3149
4042	Aurora Gloves	2107
4043	Aurora Bracers	1958
4044	Aurora Pants	4584
4045	Mistscape Bracers	2683
4046	Mistscape Pants	6783
4047	Mistscape Boots	3959
4048	Emblazoned Hat	1767
4049	Emblazoned Bracers	888
4050	Emblazoned Leggings	2374
4051	Emblazoned Boots	1669
4052	Insignia Cap	2699
4053	Large River Crocolisk Skin	0
4054	Insignia Leggings	3625
4055	Insignia Boots	2481
4056	Cortello's Riddle	0
4057	Insignia Chestguard	4032
4058	Glyphed Breastplate	6056
4059	Glyphed Bracers	2233
4060	Glyphed Leggings	5648
4061	Imperial Leather Bracers	3306
4062	Imperial Leather Pants	8359
4063	Imperial Leather Gloves	3596
4064	Emblazoned Buckler	2987
4065	Combat Shield	5311
4066	Insignia Buckler	4845
4067	Glyphed Buckler	6381
4068	Chief Brigadier Shield	6918
4069	Blackforge Buckler	11900
4070	Jouster's Crest	7527
4071	Glimmering Mail Breastplate	2939
4072	Glimmering Mail Gauntlets	1340
4073	Glimmering Mail Greaves	2230
4074	Mail Combat Armor	4785
4075	Mail Combat Gauntlets	1984
4076	Mail Combat Boots	3301
4077	Mail Combat Headguard	3298
4078	Chief Brigadier Coif	4672
4079	Chief Brigadier Leggings	6753
4080	Blackforge Cowl	7469
4082	Blackforge Breastplate	11699
4083	Blackforge Gauntlets	4328
4084	Blackforge Leggings	10136
4085	Krazek's Crock Pot	0
4086	Flash Rifle	6386
4087	Trueshot Bow	8722
4088	Dreadblade	18523
4089	Ricochet Blunderbuss	15060
4090	Mug O' Hurt	20736
4091	Widowmaker	22479
4092	Prismatic Basilisk Scale	1296
4093	Large Basilisk Tail	713
4094	Tablet Shard	0
4096	Coarse Gorilla Hair	608
4097	Chipped Gorilla Tooth	305
4098	Carefully Folded Note	0
4099	Tuft of Gorilla Hair	1131
4100	Crumpled Note	23
4101	Ripped Note	26
4102	Torn Note	33
4103	Shackle Key	0
4104	Snapjaw Crocolisk Skin	0
4105	Elder Crocolisk Skin	0
4106	Tumbled Crystal	0
4107	Tiger Hunter Gloves	2136
4108	Panther Hunter Leggings	5403
4109	Excelsior Boots	4393
4112	Choker of the High Shaman	4182
4113	Medicine Blanket	4853
4114	Darktide Cape	5826
4115	Grom'gol Buckler	5783
4116	Olmann Sewar	12337
4117	Scorching Sash	3119
4118	Poobah's Nose Ring	7313
4119	Raptor Hunter Tunic	7271
4120	Robe of Crystal Waters	4192
4121	Gemmed Gloves	1380
4122	Bookmaker's Scepter	8384
4123	Frost Metal Pauldrons	3804
4124	Cap of Harmony	3991
4125	Tranquil Orb	3142
4126	Guerrilla Cleaver	6396
4127	Shrapnel Blaster	8073
4128	Silver Spade	14587
4129	Collection Plate	9444
4130	Smotts' Compass	2171
4131	Belt of Corruption	3815
4132	Darkspear Armsplints	2681
4133	Darkspear Cuffs	1794
4134	Nimboya's Mystical Staff	22495
4135	Bloodbone Band	1130
4136	Darkspear Boots	6021
4137	Darkspear Shoes	4010
4138	Blackwater Tunic	10140
4139	Junglewalker Sandals	2749
4140	Palm Frond Mantle	1875
4142	Tome of Polymorph: Pig	750
4144	Tome of Polymorph: Cow	2000
4190	Feathered Armor	1025
4194	Feathered Bracers	520
4195	Feathered Boots	727
4197	Berylline Pads	2765
4213	Grimoire of Doom	2500
4231	Cured Light Hide	110
4232	Medium Hide	125
4233	Cured Medium Hide	200
4234	Heavy Leather	150
4235	Heavy Hide	200
4236	Cured Heavy Hide	225
4237	Handstitched Leather Belt	34
4238	Linen Bag	200
4239	Embossed Leather Gloves	71
4240	Woolen Bag	300
4241	Green Woolen Bag	450
4242	Embossed Leather Pants	347
4243	Fine Leather Tunic	461
4244	Hillman's Leather Vest	723
4245	Small Silk Pack	2000
4246	Fine Leather Belt	125
4247	Hillman's Leather Gloves	1049
4248	Dark Leather Gloves	791
4249	Dark Leather Belt	703
4250	Hillman's Belt	705
4251	Hillman's Shoulders	1199
4252	Dark Leather Shoulders	1457
4253	Toughened Leather Gloves	962
4254	Barbaric Gloves	1071
4255	Green Leather Armor	2366
4256	Guardian Armor	3477
4257	Green Leather Belt	1311
4258	Guardian Belt	1592
4259	Green Leather Bracers	1934
4260	Guardian Leather Bracers	2559
4261	Solliden's Trousers	31
4262	Gem-studded Leather Belt	2652
4263	Standard Issue Shield	94
4264	Barbaric Belt	2804
4265	Heavy Armor Kit	650
4278	Lesser Bloodstone Ore	25
4289	Salt	12
4290	Dust Bowl	715
4291	Silken Thread	125
4292	Pattern: Green Woolen Bag	200
4293	Pattern: Hillman's Leather Vest	162
4294	Pattern: Hillman's Belt	400
4296	Pattern: Dark Leather Shoulders	525
4297	Pattern: Barbaric Gloves	500
4298	Pattern: Guardian Belt	162
4299	Pattern: Guardian Armor	500
4300	Pattern: Guardian Leather Bracers	700
4301	Pattern: Barbaric Belt	875
4302	Small Green Dagger	146
4303	Cranial Thumper	398
4304	Thick Leather	300
4305	Bolt of Silk Cloth	600
4306	Silk Cloth	150
4307	Heavy Linen Gloves	29
4308	Green Linen Bracers	45
4309	Handstitched Linen Britches	226
4310	Heavy Woolen Gloves	180
4311	Heavy Woolen Cloak	475
4312	Soft-soled Linen Boots	237
4313	Red Woolen Boots	416
4314	Double-stitched Woolen Shoulders	331
4315	Reinforced Woolen Shoulders	425
4316	Heavy Woolen Pants	743
4317	Phoenix Pants	1076
4318	Gloves of Meditation	610
4319	Azure Silk Gloves	815
4320	Spidersilk Boots	979
4321	Spider Silk Slippers	1120
4322	Enchanter's Cowl	1810
4323	Shadow Hood	1999
4324	Azure Silk Vest	1874
4325	Boots of the Enchanter	2272
4326	Long Silken Cloak	2496
4327	Icy Cloak	3788
4328	Spider Belt	1524
4329	Star Belt	2120
4330	Stylish Red Shirt	250
4331	Phoenix Gloves	526
4332	Bright Yellow Shirt	500
4333	Dark Silk Shirt	1200
4334	Formal White Shirt	550
4335	Rich Purple Silk Shirt	1500
4336	Black Swashbuckler's Shirt	1500
4337	Thick Spider's Silk	750
4338	Mageweave Cloth	250
4339	Bolt of Mageweave	1250
4340	Gray Dye	87
4341	Yellow Dye	125
4342	Purple Dye	625
4343	Brown Linen Pants	60
4344	Brown Linen Shirt	11
4345	Pattern: Red Woolen Boots	100
4346	Pattern: Heavy Woolen Cloak	100
4347	Pattern: Reinforced Woolen Shoulders	150
4348	Pattern: Phoenix Gloves	175
4349	Pattern: Phoenix Pants	175
4350	Pattern: Spider Silk Slippers	200
4351	Pattern: Shadow Hood	225
4352	Pattern: Boots of the Enchanter	275
4353	Pattern: Spider Belt	300
4354	Pattern: Rich Purple Silk Shirt	350
4355	Pattern: Icy Cloak	375
4356	Pattern: Star Belt	375
4357	Rough Blasting Powder	4
4358	Rough Dynamite	30
4359	Handful of Copper Bolts	12
4360	Rough Copper Bomb	60
4361	Copper Tube	120
4362	Rough Boomstick	187
4363	Copper Modulator	50
4364	Coarse Blasting Powder	12
4365	Coarse Dynamite	75
4366	Target Dummy	75
4367	Small Seaforium Charge	150
4368	Flying Tiger Goggles	408
4369	Deadly Blunderbuss	1179
4370	Large Copper Bomb	175
4371	Bronze Tube	200
4372	Lovingly Crafted Boomstick	1800
4373	Shadow Goggles	722
4374	Small Bronze Bomb	200
4375	Whirring Bronze Gizmo	115
4376	Flame Deflector	200
4377	Heavy Blasting Powder	150
4378	Heavy Dynamite	350
4379	Silver-plated Shotgun	2357
4380	Big Bronze Bomb	500
4381	Minor Recombobulator	600
4382	Bronze Framework	600
4383	Moonsight Rifle	3183
4384	Explosive Sheep	1000
4385	Green Tinted Goggles	1410
4386	Ice Deflector	175
4387	Iron Strut	400
4388	Discombobulator Ray	1000
4389	Gyrochronatom	750
4390	Iron Grenade	500
4391	Compact Harvest Reaper Kit	4000
4392	Advanced Target Dummy	2500
4393	Craftsman's Monocle	2632
4394	Big Iron Bomb	750
4395	Goblin Land Mine	1600
4396	Mechanical Dragonling	6000
4397	Gnomish Cloaking Device	5000
4398	Large Seaforium Charge	900
4399	Wooden Stock	50
4400	Heavy Stock	500
4401	Mechanical Squirrel Box	100
4402	Small Flame Sac	250
4403	Portable Bronze Mortar	2000
4404	Silver Contact	25
4405	Crude Scope	125
4406	Standard Scope	600
4407	Accurate Scope	1200
4408	Schematic: Mechanical Squirrel	162
4409	Schematic: Small Seaforium Charge	200
4410	Schematic: Shadow Goggles	250
4411	Schematic: Flame Deflector	275
4412	Schematic: Moonsight Rifle	375
4413	Schematic: Discombobulator Ray	450
4414	Schematic: Portable Bronze Mortar	462
4415	Schematic: Craftsman's Monocle	550
4416	Schematic: Goblin Land Mine	600
4417	Schematic: Large Seaforium Charge	675
4419	Scroll of Intellect III	112
4421	Scroll of Protection III	100
4422	Scroll of Stamina III	112
4424	Scroll of Spirit III	100
4425	Scroll of Agility III	125
4426	Scroll of Strength III	125
4428	Spider Palp	331
4429	Deepfury's Orders	0
4430	Ethereal Talisman	4307
4432	Sully Balloo's Letter	0
4433	Waterlogged Envelope	0
4434	Scarecrow Trousers	572
4435	Mote of Myzrael	0
4436	Jewel-encrusted Sash	331
4437	Channeler's Staff	1855
4438	Pugilist Bracers	1692
4439	Bruiser Club	1788
4440	Sigil of Strom	0
4441	MacKreel's Moonshine	0
4443	Grim Pauldrons	3472
4444	Black Husk Shield	1490
4445	Flesh Carver	2068
4446	Blackvenom Blade	3594
4447	Cloak of Night	901
4448	Husk of Naraxis	1991
4449	Naraxis' Fang	3332
4450	Sigil Fragment	0
4453	Sigil of Thoradin	0
4454	Talon of Vultros	3800
4455	Raptor Hide Harness	3096
4456	Raptor Hide Belt	1553
4457	Barbecued Buzzard Wing	300
4458	Sigil of Arathor	0
4459	Brittle Dragon Bone	150
4460	Ripped Wing Webbing	175
4461	Raptor Hide	208
4462	Cloak of Rot	1425
4463	Beaded Raptor Collar	953
4464	Trouncing Boots	2380
4465	Bonefist Gauntlets	1585
4466	Sigil of Trollbane	0
4467	Sigil of Ignaeus	0
4468	Sheathed Trol'kalar	0
4469	Rod of Order	0
4470	Simple Wood	9
4471	Flint and Tinder	33
4472	Scroll of Myzrael	0
4473	Eldritch Shackles	0
4474	Ravenwood Bow	4207
4476	Beastwalker Robe	2734
4477	Nefarious Buckler	4390
4478	Iridescent Scale Leggings	10176
4479	Burning Charm	178
4480	Thundering Charm	185
4481	Cresting Charm	176
4482	Sealed Folder	0
4483	Burning Key	0
4484	Cresting Key	0
4485	Thundering Key	0
4487	Maiden's Folly Charts	0
4488	Spirit of Silverpine Charts	0
4489	Maiden's Folly Log	0
4490	Spirit of Silverpine Log	0
4491	Goggles of Gem Hunting	0
4492	Elven Gem	0
4493	Elven Gems	0
4494	Seahorn's Sealed Letter	0
4495	Bloodstone Amulet	0
4496	Small Brown Pouch	125
4497	Heavy Brown Bag	5000
4498	Brown Leather Satchel	625
4499	Huge Brown Sack	25000
4500	Traveler's Backpack	8750
4502	Sample Elven Gem	0
4503	Witherbark Tusk	0
4504	Dwarven Guard Cloak	2222
4505	Swampland Trousers	1974
4506	Stromgarde Badge	0
4507	Pit Fighter's Shield	8282
4508	Blood-tinged Armor	7793
4509	Seawolf Gloves	2794
4510	Befouled Bloodstone Orb	0
4511	Black Water Hammer	11256
4512	Highland Raptor Eye	0
4513	Raptor Heart	0
4514	Sara Balloo's Plea	0
4515	Marez's Head	0
4516	Otto's Head	0
4517	Falconcrest's Head	0
4518	Torn Scroll Fragment	0
4519	Crumpled Scroll Fragment	0
4520	Singed Scroll Fragment	0
4521	Alterac Granite	0
4522	Witherbark Medicine Pouch	0
4524	Balloo's Memorial	0
4525	Trelane's Wand of Invocation	0
4526	Raptor Talon Amulet	0
4527	Azure Agate	0
4528	Tor'gan's Orb	0
4529	Enchanted Agate	0
4530	Trelane's Phylactery	0
4531	Trelane's Orb	0
4532	Trelane's Ember Agate	0
4533	Sealed Letter to Archmage Malin	0
4534	Steel-clasped Bracers	1173
4535	Ironforge Memorial Ring	882
4536	Shiny Red Apple	1
4537	Tel'Abim Banana	6
4538	Snapvine Watermelon	25
4539	Goldenbark Apple	50
4540	Tough Hunk of Bread	1
4541	Freshly Baked Bread	6
4542	Moist Cornbread	25
4543	White Drakeskin Cap	4098
4544	Mulgore Spice Bread	50
4545	Radiant Silver Bracers	2202
4546	Call of the Raptor	533
4547	Gnomish Zapper	8319
4548	Servomechanic Sledgehammer	15028
4549	Seafire Band	2092
4550	Coldwater Ring	2092
4551	Or'Kalar's Head	0
4552	Smooth Stone Chip	530
4553	Jagged Piece of Stone	411
4554	Shiny Polished Stone	708
4555	Thick Scaly Tail	155
4556	Speckled Shell Fragment	903
4557	Fiery Gland	225
4558	Empty Barrel	1565
4559	CHU's QUEST ITEM	0
4560	Fine Scimitar	37
4561	Scalping Tomahawk	309
4562	Severing Axe	298
4563	Billy Club	110
4564	Spiked Club	610
4565	Simple Dagger	38
4566	Sturdy Quarterstaff	631
4567	Merc Sword	1049
4568	Grunt Axe	1694
4569	Staunch Hammer	612
4570	Birchwood Maul	922
4571	War Knife	979
4575	Medicine Staff	1487
4576	Light Bow	1184
4577	Compact Shotgun	356
4580	Sabertooth Fang	787
4581	Patch of Fine Fur	862
4582	Soft Bushy Tail	745
4583	Thick Furry Mane	812
4584	Large Trophy Paw	937
4585	Dripping Spider Mandible	583
4586	Smooth Raptor Skin	713
4587	Tribal Raptor Feathers	807
4588	Pristine Raptor Skull	900
4589	Long Elegant Feather	530
4590	Curved Yellow Bill	655
4591	Eagle Eye	413
4592	Longjaw Mud Snapper	1
4593	Bristle Whisker Catfish	4
4594	Rockscale Cod	6
4595	Junglevine Wine	75
4596	Discolored Healing Potion	25
4597	Recipe: Discolored Healing Potion	250
4598	Goblin Fishing Pole	212
4599	Cured Ham Steak	100
4600	Cherry Grog	85
4601	Soft Banana Bread	100
4602	Moon Harvest Pumpkin	100
4603	Raw Spotted Yellowtail	4
4604	Forest Mushroom Cap	1
4605	Red-speckled Mushroom	6
