id	name	sellPriceCopper
12252	Staff of Protection	12619
12253	Brilliant Red Cloak	3545
12254	Well Oiled Cloak	4483
12255	Pale Leggings	6997
12256	Cindercloth Leggings	8765
12257	Heavy Notched Belt	3885
12258	Serpent Clasp Belt	4549
12259	Glinting Steel Dagger	8072
12260	Searing Golden Blade	10395
12261	Plans: Searing Golden Blade	950
12262	Empty Worg Pup Cage	0
12263	Caged Worg Pup	0
12264	Worg Carrier	1500
12282	Worn Battleaxe	8
12283	Broodling Essence	0
12284	Draco-Incarcinatrix 900	0
12286	Eggscilloscope Prototype	0
12287	Collectronic Module	0
12288	Encased Corrupt Ooze	0
12289	Sea Turtle Remains	0
12291	Merged Ooze Sample	0
12292	Strangely Marked Box	0
12293	Fine Gold Thread	0
12295	Leggings of the People's Militia	282
12296	Spark of the People's Militia	722
12299	Netted Gloves	16
12300	Orb of Draconic Energy	0
12301	Bamboo Cage Key	0
12302	Reins of the Frostsaber	0
12303	Reins of the Nightsaber	0
12323	Unforged Seal of Ascension	0
12324	Forged Seal of Ascension	0
12325	Reins of the Primal Leopard	0
12326	Reins of the Tawny Sabercat	0
12327	Reins of the Golden Sabercat	0
12330	Horn of the Red Wolf	0
12334	Frostmaul Shards	0
12335	Gemstone of Smolderthorn	0
12336	Gemstone of Spirestone	0
12337	Gemstone of Bloodaxe	0
12339	Vaelan's Gift	0
12341	Blackwood Fruit Sample	0
12342	Blackwood Grain Sample	0
12343	Blackwood Nut Sample	0
12344	Seal of Ascension	0
12345	Bijou's Belongings	0
12346	Empty Cleansing Bowl	0
12347	Filled Cleansing Bowl	0
12349	Cliffspring River Sample	0
12350	Empty Sampling Tube	0
12351	Horn of the Arctic Wolf	0
12352	Doomrigger's Clasp	0
12353	White Stallion Bridle	0
12354	Palomino Bridle	0
12355	Talisman of Corruption	0
12356	Highperch Wyvern Egg	0
12358	Darkstone Tablet	0
12359	Thorium Bar	600
12360	Arcanite Bar	5000
12361	Blue Sapphire	7000
12363	Arcane Crystal	2000
12364	Huge Emerald	10000
12365	Dense Stone	250
12366	Thick Yeti Fur	0
12367	Pristine Yeti Horn	0
12368	Dawn's Gambit	0
12369	Scepter of Vectus	0
12382	Key to the City	0
12383	Moontouched Feather	0
12384	Cache of Mau'ari	0
12402	Ancient Egg	0
12404	Dense Sharpening Stone	75
12405	Thorium Armor	9239
12406	Thorium Belt	4636
12408	Thorium Bracers	4998
12409	Thorium Boots	10336
12410	Thorium Helm	10372
12411	Third Mosh'aru Tablet	0
12412	Fourth Mosh'aru Tablet	0
12414	Thorium Leggings	17376
12415	Radiant Breastplate	17003
12416	Radiant Belt	7595
12417	Radiant Circlet	17034
12418	Radiant Gloves	10242
12419	Radiant Boots	16421
12420	Radiant Leggings	25330
12422	Imperial Plate Chest	16204
12424	Imperial Plate Belt	5533
12425	Imperial Plate Bracers	6044
12426	Imperial Plate Boots	12062
12427	Imperial Plate Helm	12106
12428	Imperial Plate Shoulders	8646
12429	Imperial Plate Leggings	17923
12430	Frostsaber E'ko	0
12431	Winterfall E'ko	0
12432	Shardtooth E'ko	0
12433	Wildkin E'ko	0
12434	Chillwind E'ko	0
12435	Ice Thistle E'ko	0
12436	Frostmaul E'ko	0
12437	Ridgewell's Crate	0
12438	Tinkee's Letter	0
12444	Uncracked Chillwind Horn	0
12445	Felnok's Package	0
12446	Anvilmar Musket	19
12447	Thistlewood Bow	19
12448	Light Hunting Rifle	19
12449	Primitive Bow	19
12450	Juju Flurry	1500
12451	Juju Power	1500
12455	Juju Ember	1500
12457	Juju Chill	1500
12458	Juju Guile	1500
12459	Juju Escape	1500
12460	Juju Might	1500
12462	Embrace of the Wind Serpent	20274
12463	Drakefang Butcher	42446
12464	Bloodfire Talons	8520
12465	Nightfall Drape	10261
12466	Dawnspire Cord	6865
12467	Alien Egg	0
12468	Chilton Wand	8644
12469	Mutilator	29179
12470	Sandstalker Ankleguards	8784
12471	Desertwalker Cane	8409
12472	Krakle's Thermometer	0
12522	Bingles' Flying Gloves	182
12524	Blue-feathered Amulet	0
12525	Jaron's Supplies	0
12527	Ribsplitter	35332
12528	The Judge's Gavel	37833
12529	Smolderweb Carrier	1500
12530	Spire Spider Egg	0
12531	Searing Needle	28883
12532	Spire of the Stoneshaper	48501
12533	Roughshod Pike	0
12534	Omokk's Head	0
12535	Doomforged Straightedge	34925
12542	Funeral Pyre Vestment	12356
12543	Songstone of Ironforge	7156
12544	Thrall's Resolve	7407
12545	Eye of Orgrimmar	7082
12546	Aristocratic Cuffs	7463
12547	Mar Alom's Grip	10519
12548	Magni's Will	7102
12549	Braincage	13669
12550	Runed Golem Shackles	6464
12551	Stoneshield Cloak	11594
12552	Blisterbane Wrap	10980
12553	Swiftwalker Boots	17699
12554	Hands of the Exalted Herald	9474
12555	Battlechaser's Greaves	11406
12556	High Priestess Boots	14317
12557	Ebonsteel Spaulders	14368
12558	Blue-feathered Necklace	0
12562	Important Blackrock Documents	0
12563	Warlord Goretooth's Command	0
12564	Assassination Note	0
12565	Winna's Kitten Carrier	0
12566	Hardened Flasket	0
12567	Filled Flasket	0
12582	Keris of Zul'Serak	51199
12583	Blackhand Doomsaw	74346
12584	Grand Marshal's Longsword	49636
12585	Stormwind Medallion	10000
12586	Immature Venom Sac	0
12587	Eye of Rend	21031
12588	Bonespike Shoulder	25446
12589	Dustfeather Sash	10251
12590	Felstriker	75624
12592	Blackblade of Shahram	95241
12602	Draconian Deflector	35212
12603	Nightbrace Tunic	25048
12604	Starfire Tiara	14368
12605	Serpentine Skuller	29106
12606	Crystallized Girdle	12668
12607	Brilliant Chromatic Scale	8048
12608	Butcher's Apron	13232
12609	Polychromatic Visionwrap	20498
12610	Runic Plate Shoulders	12247
12611	Runic Plate Boots	12293
12612	Runic Plate Helm	12956
12613	Runic Breastplate	18205
12614	Runic Plate Leggings	18272
12615	Savage Mail Tunic	27510
12616	Savage Mail Boots	21841
12617	Savage Mail Shoulders	21919
12618	Enchanted Thorium Breastplate	23972
12619	Enchanted Thorium Leggings	24058
12620	Enchanted Thorium Helm	17245
12621	Demonfork	45085
12622	Shardtooth Meat	0
12623	Chillwind Meat	0
12624	Wildthorn Mail	20642
12625	Dawnbringer Shoulders	13080
12626	Funeral Cuffs	9191
12627	Temporal Displacer	0
12628	Demon Forged Breastplate	16640
12630	Head of Rend Blackhand	0
12631	Fiery Plate Gauntlets	8919
12632	Storm Gauntlets	14099
12633	Whitesoul Helm	14859
12634	Chiselbrand Girdle	15310
12635	Simple Parchment	0
12636	Helm of the Great Chief	24285
12637	Backusarian Gauntlets	10316
12638	Andorhal Watch	0
12639	Stronghold Gauntlets	15271
12640	Lionheart Helm	21894
12641	Invulnerable Mail	43836
12642	Cleansed Infernal Orb	0
12643	Dense Weightstone	75
12644	Dense Grinding Stone	200
12645	Thorium Shield Spike	500
12646	Infus Emerald	0
12647	Felhas Ruby	0
12648	Imprisoned Felhound Spirit	0
12649	Imprisoned Infernal Spirit	0
12650	Attuned Dampener	0
12651	Blackcrow	36055
12652	Bijou's Reconnaissance Report	0
12653	Riphook	36318
12654	Doomshot	62
12655	Enchanted Thorium Bar	500
12662	Demonic Rune	600
12663	Glyphed Oaken Branch	0
12682	Plans: Thorium Armor	3000
12683	Plans: Thorium Belt	3000
12684	Plans: Thorium Bracers	3000
12685	Plans: Radiant Belt	3000
12687	Plans: Imperial Plate Shoulders	3000
12688	Plans: Imperial Plate Belt	3000
12689	Plans: Radiant Breastplate	3500
12690	Plans: Imperial Plate Bracers	3000
12691	Plans: Wildthorn Mail	4000
12692	Plans: Thorium Shield Spike	4000
12693	Plans: Thorium Boots	5000
12694	Plans: Thorium Helm	5000
12695	Plans: Radiant Gloves	5000
12696	Plans: Demon Forged Breastplate	5000
12697	Plans: Radiant Boots	5500
12698	Plans: Dawnbringer Shoulders	5500
12699	Plans: Fiery Plate Gauntlets	5000
12700	Plans: Imperial Plate Boots	6250
12701	Plans: Imperial Plate Helm	6250
12702	Plans: Radiant Circlet	6250
12703	Plans: Storm Gauntlets	10000
12704	Plans: Thorium Leggings	7500
12705	Plans: Imperial Plate Chest	7500
12706	Plans: Runic Plate Shoulders	7500
12707	Plans: Runic Plate Boots	7500
12708	Crossroads' Supply Crates	0
12709	Pip's Skinner	57991
12710	Glowing Hunk of the Beast's Flesh	0
12711	Plans: Whitesoul Helm	10000
12712	Warosh's Mojo	0
12713	Plans: Radiant Leggings	10000
12714	Plans: Runic Plate Helm	10000
12715	Plans: Imperial Plate Leggings	10000
12716	Plans: Helm of the Great Chief	15000
12717	Plans: Lionheart Helm	15000
12718	Plans: Runic Breastplate	15000
12719	Plans: Runic Plate Leggings	15000
12720	Plans: Stronghold Gauntlets	20000
12721	Good Luck Half-Charm	0
12722	Good Luck Other-Half-Charm	0
12723	Good Luck Charm	0
12724	Janice's Parcel	0
12725	Plans: Enchanted Thorium Helm	15000
12726	Plans: Enchanted Thorium Leggings	15000
12727	Plans: Enchanted Thorium Breastplate	15000
12728	Plans: Invulnerable Mail	20000
12730	Warosh's Scroll	0
12731	Pristine Hide of the Beast	0
12732	Incendia Agave	0
12733	Sacred Frostsaber Meat	0
12734	Enchanted Scarlet Thread	0
12735	Frayed Abomination Stitching	0
12736	Frostwhisper's Embalming Fluid	0
12737	Gloom Weed	0
12738	Dalson Outhouse Key	0
12739	Dalson Cabinet Key	0
12740	Fifth Mosh'aru Tablet	0
12741	Sixth Mosh'aru Tablet	0
12752	Cap of the Scarlet Savant	22907
12753	Skin of Shadow	0
12756	Leggings of Arcana	35057
12757	Breastplate of Bloodthirst	35192
12762	Secrecy of Plans	0
12763	Un'Goro Etherfruit	200
12764	Thorium Greatsword	33621
12765	Secret Note #1	0
12766	Secret Note #2	0
12768	Secret Note #3	0
12769	Bleakwood Hew	46154
12770	Bijou's Information	0
12771	Empty Firewater Flask	0
12772	Inlaid Thorium Hammer	38871
12773	Ornate Thorium Handaxe	33079
12774	Dawn's Edge	36044
12775	Huge Thorium Battleaxe	39949
12776	Enchanted Battlehammer	48124
12777	Blazing Rapier	38648
12778	Document Chest	0
12779	Rune Edge	35338
12780	General Drakkisath's Command	0
12781	Serenity	42721
12782	Corruption	56808
12783	Heartseeker	58215
12784	Arcanite Reaper	73036
12785	Incendia Powder	0
12790	Arcanite Champion	74619
12791	Barman Shanker	39411
12792	Volcanic Hammer	39255
12793	Mixologist's Tunic	19846
12794	Masterwork Stormhammer	56304
12795	Blood Talon	48821
12796	Hammer of the Titans	70912
12797	Frostguard	56943
12798	Annihilator	57150
12799	Large Opal	7000
12800	Azerothian Diamond	10000
12802	Darkspear	62625
12803	Living Essence	500
12804	Powerful Mojo	2000
12805	Orb of Fire	3987
12806	Unforged Rune Covered Breastplate	0
12807	Scourge Banner	0
12808	Essence of Undeath	1000
12809	Guardian Stone	10000
12810	Enchanted Leather	500
12811	Righteous Orb	20000
12812	Unfired Plate Gauntlets	0
12813	Flask of Mystery Goo	0
12814	Flame in a Bottle	0
12815	Beacon Torch	0
12816	Plans: Thorium Greatsword	3000
12817	Plans: Bleakwood Hew	4000
12818	Plans: Inlaid Thorium Hammer	3000
12819	Plans: Ornate Thorium Handaxe	4000
12820	Winterfall Firewater	0
12821	Plans: Dawn's Edge	4000
12822	Toxic Horror Droplet	0
12823	Plans: Huge Thorium Battleaxe	5000
12824	Plans: Enchanted Battlehammer	5000
12825	Plans: Blazing Rapier	5000
12826	Plans: Rune Edge	5000
12827	Plans: Serenity	5000
12828	Plans: Volcanic Hammer	5500
12829	Winterfall Crate	0
12830	Plans: Corruption	5500
12831	Plans: Blood Talon	10000
12832	Plans: Darkspear	10000
12833	Plans: Hammer of the Titans	20000
12834	Plans: Arcanite Champion	20000
12835	Plans: Annihilator	20000
12836	Plans: Frostguard	20000
12837	Plans: Masterwork Stormhammer	20000
12838	Plans: Arcanite Reaper	20000
12839	Plans: Heartseeker	20000
12840	Minion's Scourgestone	0
12841	Invader's Scourgestone	0
12842	Crudely-written Log	0
12843	Corruptor's Scourgestone	0
12844	Argent Dawn Valor Token	0
12845	Medallion of Faith	0
12846	Argent Dawn Commission	0
12847	Soul Stained Pike	0
12848	Blood Stained Pike	0
12849	Demon Kissed Sack	0
12871	Chromatic Carapace	8048
12884	Arnak's Hoof	0
12885	Pamela's Doll	0
12886	Pamela's Doll's Head	0
12887	Pamela's Doll's Left Side	0
12888	Pamela's Doll's Right Side	0
12891	Jaron's Pick	0
12894	Joseph's Wedding Ring	0
12895	Breastplate of the Chromatic Flight	29461
12896	First Relic Fragment	0
12897	Second Relic Fragment	0
12898	Third Relic Fragment	0
12899	Fourth Relic Fragment	0
12900	Annals of Darrowshire	0
12903	Legguards of the Chromatic Defier	45482
12904	Shawn's Super Special Swami Hat	13584
12905	Wildfire Cape	16359
12906	Purified Moonwell Water	0
12907	Corrupt Moonwell Water	0
12922	Empty Canteen	0
12923	Awbee's Scale	0
12924	Ritual Candle	0
12925	Arikara Serpent Skin	0
12926	Flaming Band	14907
12927	Truestrike Shoulders	19149
12928	Umi's Mechanical Yeti	0
12929	Emberfury Talisman	19646
12930	Briarwood Reed	10000
12935	Warmaster Legguards	23196
12936	Battleborn Armbraces	11640
12938	Blood of Heroes	0
12939	Dal'Rend's Tribal Guardian	60363
12940	Dal'Rend's Sacred Charge	54812
12942	Panther Cage Key	0
12945	Legplates of the Chromatic Defier	42565
12946	Hypercapacitor Gizmo	0
12952	Gyth's Skull	14861
12953	Dragoneye Coif	22374
12954	Davil's Libram	0
12955	Redpath's Shield	0
12956	Skull of Horgus	0
12957	Shattered Sword of Marduk	0
12958	Recipe: Transmute Arcanite	12500
12960	Tribal War Feathers	17752
12963	Blademaster Leggings	27717
12964	Tristam Legguards	33388
12965	Spiritshroud Leggings	22344
12966	Blackmist Armguards	14018
12967	Bloodmoon Cloak	16884
12968	Frostweaver Cape	16948
12969	Seeping Willow	70884
12973	Scarlet Cannonball	0
12974	The Black Knight	6105
12975	Prospector Axe	2205
12976	Ironpatch Blade	1770
12977	Magefist Gloves	355
12978	Stormbringer Belt	534
12979	Firebane Cloak	617
12982	Silver-linked Footguards	850
12983	Rakzur Club	2362
12984	Skycaller	1423
12985	Ring of Defense	1153
12987	Darkweave Breeches	906
12988	Starsight Tunic	1137
12989	Gargoyle's Bite	2854
12990	Razor's Edge	2589
12992	Searing Blade	3260
12994	Thorbia's Gauntlets	787
12996	Band of Purification	1527
12997	Redbeard Crest	1920
12998	Magician's Mantle	1020
12999	Drakewing Bands	853
13000	Staff of Hale Magefire	65225
13001	Maiden's Circle	10648
13002	Lady Alizabeth's Pendant	14617
13003	Lord Alexander's Battle Axe	49640
13004	Torch of Austen	33590
13005	Amy's Blanket	1331
13006	Mass of McGowan	54840
13007	Mageflame Cloak	13585
13008	Dalewind Trousers	12815
13009	Cow King's Hide	15167
13010	Dreamsinger Legguards	2241
13011	Silver-lined Belt	1031
13012	Yorgen Bracers	1241
13013	Elder Wizard's Mantle	12355
13014	Axe of Rin'ji	34705
13015	Serathil	53957
13016	Killmaim	4771
13017	Hellslayer Battle Axe	17209
13018	Executioner's Cleaver	31967
13019	Harpyclaw Short Bow	4765
13020	Skystriker Bow	8985
13021	Needle Threader	16694
13022	Gryphonwing Long Bow	27990
13023	Eaglehorn Long Bow	42703
13024	Beazel's Basher	4863
13025	Deadwood Sledge	10464
13026	Heaven's Light	19441
13027	Bonesnapper	33832
13028	Bludstone Hammer	52605
13029	Umbral Crystal	5613
13030	Basilisk Bone	13113
13031	Orb of Mistmantle	1401
13032	Sword of Corruption	4138
13033	Zealot Blade	8094
13034	Speedsteel Rapier	14710
13035	Serpent Slicer	25141
13036	Assassination Blade	40988
13037	Crystalpine Stinger	4729
13038	Swiftwind	9630
13039	Skull Splitting Crossbow	17892
13040	Heartseeking Crossbow	29444
13041	Guardian Blade	4516
13042	Sword of the Magistrate	17596
13043	Blade of the Titans	32389
13044	Demonslayer	52800
13045	Viscous Hammer	10809
13046	Blanchard's Stout	35042
13047	Twig of the World Tree	56588
13048	Looming Gavel	5971
13049	Deanship Claymore	6191
13051	Witchfury	22911
13052	Warmonger	41677
13053	Doombringer	59186
13054	Grim Reaper	15805
13055	Bonechewer	29367
13056	Frenzied Striker	48330
13057	Bloodpike	5382
13058	Khoo's Point	21833
13059	Stoneraven	38719
13060	The Needler	60784
13062	Thunderwood	2991
13063	Starfaller	5851
13064	Jaina's Firestarter	11487
13065	Wand of Allistarj	20945
13066	Wyrmslayer Spaulders	8997
13067	Hydralick Armor	14341
13068	Obsidian Greaves	4785
13070	Sapphiron's Scale Boots	14087
13071	Plated Fist of Hakoo	4061
13072	Stonegrip Gauntlets	10426
13073	Mugthol's Helm	9080
13074	Golem Shard Leggings	8024
13075	Direwing Legguards	22090
13076	Giantslayer Bracers	4715
13077	Girdle of Uther	8226
13079	Shield of Thorsen	3359
13080	Widow's Clutch	22512
13081	Skullance Shield	7123
13082	Mountainside Buckler	13235
13083	Garrett Family Crest	34694
13084	Kaleidoscope Chain	6614
13085	Horizon Choker	9137
13086	Reins of the Winterspring Frostsaber	0
13087	River Pride Choker	5896
13088	Gazlowe's Charm	7413
13089	Skibi's Pendant	8039
13090	Breastplate of the Chosen	35955
13091	Medallion of Grand Marshal Morris	10637
13093	Blush Ember Ring	3381
13094	The Queen's Jewel	2646
13095	Assault Band	6646
13096	Band of the Hierophant	7913
13097	Thunderbrow Ring	2164
13098	Painweaver Band	15282
13099	Moccasins of the White Hare	1431
13100	Furen's Boots	5421
13101	Wolfrunner Shoes	14318
13102	Cassandra's Grace	6879
13103	Pads of the Venom Spider	3453
13105	Sutarn's Ring	2147
13106	Glowing Magical Bracelets	1216
13107	Magiskull Cuffs	11291
13108	Tigerstrike Mantle	2446
13109	Blackflame Cape	8152
13110	Wolffear Harness	4968
13111	Sandals of the Insurgent	13993
13112	Winged Helm	9624
13113	Feathermoon Headdress	20546
13114	Troll's Bane Leggings	2574
13115	Sheepshear Mantle	6990
13116	Spaulders of the Unseen	19370
13117	Ogron's Sash	3830
13118	Serpentine Sash	10601
13119	Enchanted Kodo Bracers	3063
13120	Deepfury Bracers	9505
13121	Wing of the Whelpling	3428
13122	Dark Phantom Cape	11489
13123	Dreamwalker Armor	33387
13124	Ravasaur Scale Boots	3996
13125	Elven Chain Boots	12954
13126	Battlecaller Gauntlets	10374
13127	Frostreaver Crown	3021
13128	High Bergg Helm	10543
13129	Firemane Leggings	7621
13130	Windrunner Legguards	25065
13131	Sparkleshell Mantle	2312
13132	Skeletal Shoulders	7340
13133	Drakesfire Epaulets	23083
13134	Belt of the Gladiator	7716
13135	Lordly Armguards	14001
13136	Lil Timmy's Peashooter	1456
13137	Ironweaver	5874
13138	The Silencer	11532
13139	Guttbuster	21029
13140	Blood Red Key	0
13141	Tooth of Gnarr	12093
13142	Brigam Girdle	11642
13143	Mark of the Dragon Lord	21372
13144	Serenity Belt	6865
13145	Enormous Ogre Belt	2704
13146	Shell Launcher Shotgun	34704
13148	Chillpike	62629
13149	Eldarathian Tome of Summoning Vol. 1	0
13151	The Mystic Studies of Hor'ank	0
13152	The Story With No Conclusion	0
13153	Tome of Mal'cin Vorail	0
13154	Jael'marin's Studies of the Arcane	0
13155	Resonating Skull	0
13156	Mystic Crystal	0
13157	Fetid Skull	0
13158	Words of the High Chief	0
13159	Bone Dust	0
13161	Trindlehaven Staff	65749
13162	Reiver Claws	10558
13163	Relentless Scythe	69537
13164	Heart of the Scale	10539
13166	Slamshot Shoulders	14204
13167	Fist of Omokk	59410
13168	Plate of the Shaman King	19085
13169	Tressermane Leggings	23948
13170	Skyshroud Leggings	19230
13171	Smokey's Lighter	7000
13172	Grimm's Premium Tobacco	0
13173	Flightblade Throwing Axe	11
13174	Plagued Flesh Sample	0
13175	Voone's Twitchbow	30619
13176	Scourge Data	0
13177	Talisman of Evasion	16396
13178	Rosewine Circle	13782
13179	Brazecore Armguards	14916
13180	Stratholme Holy Water	0
13181	Demonskin Gloves	8797
13182	Phase Blade	44142
13183	Venomspitter	51771
13184	Fallbrush Handgrips	13638
13185	Sunderseer Mantle	16422
13186	Empty Felstone Field Bottle	0
13187	Empty Dalson's Tears Bottle	0
13188	Empty Writhing Haunt Bottle	0
13189	Empty Gahrron's Withering Bottle	0
13190	Filled Felstone Field Bottle	0
13191	Filled Dalson's Tears Bottle	0
13192	Filled Writhing Haunt Bottle	0
13193	Filled Gahrron's Withering Bottle	0
13194	Felstone Field Cauldron Key	0
13195	Dalson's Tears Cauldron Key	0
13196	Gahrron's Withering Cauldron Key	0
13197	Writhing Haunt Cauldron Key	0
13198	Hurd Smasher	50851
13199	Crushridge Bindings	4398
13202	Extended Annals of Darrowshire	0
13203	Armswake Cloak	15529
13204	Bashguuder	51945
13205	Rhombeard Protector	35031
13206	Wolfshear Leggings	19880
13207	Shadow Lord Fel'dan's Head	0
13208	Bleak Howler Armguards	12520
13209	Seal of the Dawn	0
13210	Pads of the Dread Wolf	18024
13211	Slashclaw Bracers	14474
13212	Halycon's Spiked Collar	10670
13213	Smolderweb's Eye	9633
13216	Crown of the Penitent	13250
13217	Band of the Penitent	8814
13218	Fang of the Crystal Spider	53388
13223	Stratholme Courier's Pouch	0
13243	Argent Defender	36515
13244	Gilded Gauntlets	14482
13245	Kresh's Back	1064
13246	Argent Avenger	53622
13247	Quartermaster Zigris' Footlocker	5837
13248	Burstshot Harquebus	29670
13249	Argent Crusader	67782
13250	Head of Balnazzar	0
13251	Head of Baron Rivendare	0
13252	Cloudrunner Girdle	12434
13253	Hands of Power	9983
13254	Astral Guard	25883
13255	Trueaim Gauntlets	14366
13257	Demonic Runed Spaulders	18088
13258	Slaghide Gauntlets	13343
13259	Ribsteel Footguards	16069
13260	Wind Dancer Boots	22561
13261	Globe of D'sak	10452
13282	Ogreseer Tower Boots	13684
13283	Magus Ring	14907
13284	Swiftdart Battleboots	19785
13285	The Blackrock Slicer	54924
13286	Rivenspike	44106
13287	Pattern: Raptor Hide Harness	625
13288	Pattern: Raptor Hide Belt	625
13289	Egan's Blaster	0
13302	Market Row Postbox Key	0
13303	Crusaders' Square Postbox Key	0
13304	Festival Lane Postbox Key	0
13305	Elders' Square Postbox Key	0
13306	King's Square Postbox Key	0
13307	Ezra Grimm's Postbox Key	0
13308	Schematic: Ice Deflector	450
13309	Schematic: Lovingly Crafted Boomstick	250
13310	Schematic: Accurate Scope	500
13311	Schematic: Mechanical Dragonling	2500
13313	Sacred Highborne Writings	0
13314	Alanna's Embrace	30222
13317	Whistle of the Ivory Raptor	0
13320	Arcane Quickener	0
13321	Green Mechanostrider	0
13322	Unpainted Mechanostrider	0
13323	Purple Mechanostrider	0
13324	Red & Blue Mechanostrider	0
13325	Fluorescent Green Mechanostrider	0
13326	White Mechanostrider Mod A	0
13327	Icy Blue Mechanostrider Mod A	0
13328	Black Ram	0
13329	Frost Ram	0
13330	Dereks Radish Bag	0
13331	Red Skeletal Horse	0
13332	Blue Skeletal Horse	0
13333	Brown Skeletal Horse	0
13334	Green Skeletal Warhorse	0
13335	Deathcharger's Reins	250000
13340	Cape of the Black Baron	16498
13342	Pet Fish	0
13343	Pet Stone	0
13344	Dracorian Gauntlets	17210
13345	Seal of Rivendare	15457
13346	Robes of the Exalted	23118
13347	Crystal of Zin-Malor	0
13348	Demonshear	72770
13349	Scepter of the Unholy	58429
13350	Insignia of the Black Guard	0
13351	Crimson Hammersmith's Apron	0
13352	Vosh'gajin's Snakestone	0
13353	Book of the Dead	10452
13354	Ectoplasmic Resonator	0
13356	Somatic Intensifier	0
13357	Osseous Agitator	0
13358	Wyrmtongue Shoulders	21036
13359	Crown of Tyranny	25336
13360	Gift of the Elven Magi	56517
13361	Skullforge Reaver	56730
13362	Letter from the Front	2000
13363	Municipal Proclamation	2000
13364	Ezra Grimm's Advertisement	2000
13365	Town Meeting Notice	2000
13366	Ingenious Toy	3000
13367	Wrapped Gift	0
13368	Bonescraper	55438
13369	Fire Striders	17526
13370	Vitreous Focuser	0
13371	Father Flame	6657
13372	Slavedriver's Cane	63769
13373	Band of Flesh	14846
13374	Soulstealer Mantle	14315
13375	Crest of Retribution	30656
13376	Royal Tribunal Cloak	13738
13377	Miniature Cannon Balls	7
13378	Songbird Blouse	21972
13379	Piccolo of the Flaming Fire	10734
13380	Willey's Portable Howitzer	38443
13381	Master Cannoneer Boots	15433
13382	Cannonball Runner	10850
13383	Woollies of the Prancing Minstrel	26864
13384	Rainbow Girdle	8988
13385	Tome of Knowledge	13237
13386	Archivist Cape	15722
13387	Foresight Girdle	15779
13388	The Postmaster's Tunic	21117
13389	The Postmaster's Trousers	21746
13390	The Postmaster's Band	16367
13391	The Postmaster's Treads	16425
13392	The Postmaster's Seal	12211
13393	Malown's Slam	62380
13394	Skul's Cold Embrace	18176
13395	Skul's Fingerbone Claws	11403
13396	Skul's Ghastly Touch	30853
13397	Stoneskin Gargoyle Cape	15201
13398	Boots of the Shrieker	20028
13399	Gargoyle Shredder Talons	46312
13400	Vambraces of the Sadist	9296
13401	The Cruel Hand of Timmy	51440
13402	Timmy's Galoshes	21168
13403	Grimgore Noose	9401
13404	Mask of the Unforgiven	15895
13405	Wailing Nightbane Pauldrons	13102
13408	Soul Breaker	44142
13409	Tearfall Bracers	8119
13422	Stonescale Eel	10
13423	Stonescale Oil	125
13442	Mighty Rage Potion	500
13443	Superior Mana Potion	400
13444	Major Mana Potion	1500
13445	Elixir of Superior Defense	500
13446	Major Healing Potion	1000
13447	Elixir of the Sages	1250
13448	The Deed to Caer Darrow	0
13450	The Deed to Southshore	0
13451	The Deed to Tarren Mill	0
13452	Elixir of the Mongoose	1250
13453	Elixir of Brute Force	1250
13454	Greater Arcane Elixir	750
13455	Greater Stoneshield Potion	750
13456	Greater Frost Protection Potion	750
13457	Greater Fire Protection Potion	750
13458	Greater Nature Protection Potion	750
13459	Greater Shadow Protection Potion	100
13460	Greater Holy Protection Potion	750
13461	Greater Arcane Protection Potion	750
13462	Purification Potion	750
13463	Dreamfoil	100
13464	Golden Sansam	100
13465	Mountain Silversage	150
13466	Plaguebloom	250
13467	Icecap	250
13468	Black Lotus	1000
13469	Head of Weldon Barov	0
13470	Head of Alexi Barov	0
13471	The Deed to Brill	0
13473	Felstone Good Luck Charm	7164
13474	Farmer Dalson's Shotgun	24724
13475	Dalson Family Wedding Ring	8109
13476	Recipe: Mighty Rage Potion	3000
13477	Recipe: Superior Mana Potion	3000
13478	Recipe: Elixir of Superior Defense	3250
13479	Recipe: Elixir of the Sages	3500
13480	Recipe: Major Healing Potion	3750
13481	Recipe: Elixir of Brute Force	3750
13482	Recipe: Transmute Air to Fire	400
13483	Recipe: Transmute Fire to Earth	400
13484	Recipe: Transmute Earth to Water	400
13485	Recipe: Transmute Water to Air	400
13486	Recipe: Transmute Undeath to Water	3750
13487	Recipe: Transmute Water to Undeath	3750
13488	Recipe: Transmute Life to Earth	3750
13489	Recipe: Transmute Earth to Life	3750
13490	Recipe: Greater Stoneshield Potion	4000
13491	Recipe: Elixir of the Mongoose	4000
13492	Recipe: Purification Potion	5000
13493	Recipe: Greater Arcane Elixir	5000
13494	Recipe: Greater Fire Protection Potion	6000
13495	Recipe: Greater Frost Protection Potion	6000
13496	Recipe: Greater Nature Protection Potion	6000
13497	Recipe: Greater Arcane Protection Potion	6000
13498	Handcrafted Mastersmith Leggings	19890
13499	Recipe: Greater Shadow Protection Potion	6000
13500	Recipe: Greater Holy Protection Potion	6000
13501	Recipe: Major Mana Potion	7500
13502	Handcrafted Mastersmith Girdle	11987
13505	Runeblade of Baron Rivendare	91345
13506	Flask of Petrification	5000
13507	Cliffwatcher Longhorn Report	0
13508	Eye of Arachnida	4778
13509	Clutch of Foresight	5393
13510	Flask of the Titans	5000
13511	Flask of Distilled Wisdom	5000
